gender,city,state,zip,job,category,amt,is_fraud,age
M,Monmouth Beach,NJ,7750,Health promotion specialist,kids_pets,152.63,0,48
M,Harrodsburg,IN,47434,Social researcher,personal_care,28.84,0,71
F,Barnard,SD,57426,Systems developer,misc_pos,58.77,0,57
F,Phoenix,AZ,85020,Contractor,health_fitness,51.68,0,45
M,Moulton,IA,52572,Probation officer,home,8.64,0,65
F,Ronceverte,WV,24970,Statistician,home,19.12,0,35
F,Ford,VA,23850,Chief Operating Officer,misc_net,5.73,0,50
F,Coyle,OK,73027,Amenity horticulturist,health_fitness,15.67,0,41
F,Birmingham,IA,52535,Camera operator,shopping_net,2.25,0,38
M,Egan,LA,70531,Broadcast presenter,shopping_pos,121.97,0,54
F,Meadville,MS,39653,"Therapist, horticultural",shopping_net,5.49,0,65
F,Florence,MS,39073,Fine artist,misc_pos,24.72,0,42
F,Heart Butte,MT,59448,Water engineer,home,24.01,0,54
F,Tulsa,OK,74131,"Teacher, special educational needs",food_dining,52.64,0,55
M,Elizabethtown,KY,42701,Surgeon,food_dining,45.12,0,36
F,Hahira,GA,31632,"Teacher, special educational needs",travel,1.41,0,29
F,Mansfield,OH,44902,Press photographer,entertainment,249.29,0,58
M,Hawthorne,CA,90250,"Editor, magazine features",personal_care,4.25,0,31
M,Lakeland,FL,33809,Plant breeder/geneticist,grocery_pos,112.54,0,77
M,Riverton,WY,82501,"Lecturer, higher education",gas_transport,57.39,0,33
M,Pembroke,NC,28372,Hospital doctor,home,101.37,0,71
M,Moriarty,NM,87035,"Therapist, art",shopping_net,2.49,0,38
M,Cochranton,PA,16314,Retail merchandiser,misc_pos,42.3,0,53
M,Laredo,TX,78040,Video editor,grocery_net,63.24,0,55
F,Thrall,TX,76578,Press sub,shopping_pos,2.36,0,50
M,Cedar,MI,49621,"Social research officer, government",shopping_pos,4.9,0,51
F,Clay Center,OH,43408,Insurance underwriter,gas_transport,64.49,0,61
F,Skytop,PA,18357,Financial trader,personal_care,41.76,0,99
F,Napa,CA,94558,Airline pilot,grocery_pos,223.68,0,41
F,Mound City,MO,64470,Architect,home,5.94,0,73
F,Stittville,NY,13469,Systems analyst,home,1.35,0,30
M,Tallmansville,WV,26237,Accounting technician,food_dining,12.89,0,59
F,Brooklyn,NY,11217,Medical sales representative,misc_net,3.28,0,27
M,Hewitt,WI,54441,Arts development officer,travel,667.09,0,35
M,Doe Hill,VA,24433,Dance movement psychotherapist,kids_pets,47.18,0,40
F,Fort Myers,FL,33967,Paramedic,home,89.16,0,41
M,Grantham,NH,3753,Charity fundraiser,food_dining,175.39,0,78
F,Tomales,CA,94971,Occupational psychologist,health_fitness,7.4,0,72
M,Sula,MT,59871,"Therapist, horticultural",grocery_pos,57.24,0,31
M,Port Costa,CA,94569,Armed forces training and education officer,shopping_pos,4.77,0,67
M,Fort Washakie,WY,82514,Freight forwarder,shopping_pos,125.94,0,50
F,Hinesburg,VT,5461,Claims inspector/assessor,kids_pets,76.75,0,28
F,Hawley,MN,56549,Naval architect,entertainment,14.08,0,77
F,Blackville,SC,29817,Technical brewer,entertainment,115.61,0,60
F,Paris,MS,38949,"Administrator, local government",home,91.63,0,65
F,Noonan,ND,58765,Industrial/product designer,home,26.31,0,58
M,Cord,AR,72524,"Designer, ceramics/pottery",grocery_pos,143.2,0,88
F,Stanchfield,MN,55080,"Lecturer, further education",misc_net,3.16,0,31
F,Bowersville,OH,45307,Quantity surveyor,shopping_pos,1.67,0,38
M,Port Costa,CA,94569,Armed forces training and education officer,kids_pets,59.79,0,67
M,West Eaton,NY,13484,Science writer,shopping_pos,7.24,0,63
F,Whaleyville,MD,21872,Regulatory affairs officer,gas_transport,56.08,0,41
M,Spearsville,LA,71277,"Psychologist, forensic",grocery_pos,146.14,0,69
M,San Diego,CA,92128,Chartered public finance accountant,personal_care,29.39,0,67
F,Phoenix,AZ,85020,Contractor,home,16.11,0,45
F,West Monroe,LA,71291,"Radiographer, diagnostic",shopping_pos,486.66,0,34
M,Cass,WV,24927,Special effects artist,entertainment,20.7,0,56
F,Allenhurst,NJ,7711,"Administrator, charities/voluntary organisations",food_dining,170.14,0,91
F,Camden,NY,13316,Building control surveyor,food_dining,189.44,0,67
F,Jordanville,NY,13361,Travel agency manager,misc_net,10.07,0,41
M,Saint Bonaventure,NY,14778,Toxicologist,home,82.73,0,52
F,Independence,MO,64058,"Engineer, production",entertainment,119.86,0,34
F,Kingsford Heights,IN,46346,"Psychologist, forensic",gas_transport,79.4,0,28
M,Hudson,NY,12534,Travel agency manager,personal_care,3.4,0,28
F,Winger,MN,56592,Applications developer,personal_care,29.11,0,60
M,Mc Veytown,PA,17051,Nutritional therapist,kids_pets,9.95,0,29
F,Moro,IL,62067,"Buyer, industrial",shopping_pos,1.45,0,54
F,Holcomb,KS,67851,Arboriculturist,entertainment,109.93,0,33
F,Lagrange,WY,82221,Product/process development scientist,personal_care,46.37,0,53
F,North Tonawanda,NY,14120,Ambulance person,grocery_pos,231.84,0,33
M,Warren,MI,48088,"Producer, radio",food_dining,69.28,0,70
M,Wales,AK,99783,"Administrator, education",gas_transport,64.35,0,87
F,Metairie,LA,70003,Advertising account planner,health_fitness,7.7,0,75
M,Moulton,IA,52572,Probation officer,kids_pets,73.86,0,65
M,Indian Wells,CA,92210,Learning mentor,misc_pos,369.34,0,71
M,Edmond,OK,73034,Media buyer,food_dining,31.14,0,33
M,Leo,IN,46765,Biomedical engineer,entertainment,19.67,0,32
F,Leonard,TX,75452,Sub,misc_net,401.67,0,49
F,Daly City,CA,94015,"Buyer, industrial",entertainment,132.51,0,35
F,Valdosta,GA,31605,Educational psychologist,personal_care,49.99,0,39
M,Andrews,IN,46702,Retail banker,personal_care,1.49,0,71
M,Kent,OR,97033,Museum education officer,personal_care,3.45,0,84
F,Centerview,MO,64019,Electronics engineer,shopping_pos,7.75,0,37
F,Manquin,VA,23106,"Engineer, automotive",gas_transport,64.26,0,27
F,Atglen,PA,19310,Product manager,gas_transport,59.71,0,98
F,Littleton,CO,80120,Water engineer,gas_transport,56.46,0,51
F,Centerview,MO,64019,Electronics engineer,personal_care,92.53,0,37
M,New Boston,IL,61272,Manufacturing engineer,home,82.81,0,33
M,Collettsville,NC,28611,Soil scientist,gas_transport,66.45,0,38
F,Warren,OH,44483,Magazine features editor,personal_care,29.94,0,69
F,Orient,WA,99160,Special educational needs teacher,personal_care,118.26,0,48
F,Fields Landing,CA,95537,"Scientist, audiological",gas_transport,28.4,0,97
F,Bellmore,NY,11710,"Librarian, public",shopping_net,3.51,0,56
M,Mooresville,NC,28117,Control and instrumentation engineer,shopping_net,1.39,0,73
M,Howells,NE,68641,Research scientist (maths),gas_transport,59.7,0,98
M,Varnell,GA,30756,Pensions consultant,gas_transport,39.45,0,82
F,Tulsa,OK,74130,Bookseller,personal_care,90.66,0,58
F,Dayton,OH,45415,Environmental manager,grocery_pos,186.95,0,56
F,Mountain Park,OK,73559,Research scientist (life sciences),shopping_pos,8.94,0,43
F,Rochester,KY,42273,"Development worker, international aid",grocery_pos,130.2,0,79
F,Rocky Mount,MO,65072,Tax inspector,home,182.27,0,38
F,Baton Rouge,LA,70808,"Designer, furniture",home,16.24,0,49
F,Randolph,OH,44265,Mechanical engineer,home,56.6,0,66
M,Detroit,MI,48202,Broadcast presenter,shopping_pos,4.17,0,57
M,Shippingport,PA,15077,Secretary/administrator,grocery_pos,86.15,0,48
F,Altonah,UT,84002,"Sales professional, IT",home,8.93,0,36
M,Schaefferstown,PA,17088,Gaffer,misc_pos,36.0,0,44
M,Shippingport,PA,15077,Secretary/administrator,home,97.21,0,48
F,Monitor,WA,98836,Medical technical officer,entertainment,78.06,0,57
F,Plymouth,CT,6782,Herpetologist,home,50.98,0,53
M,Southfield,MI,48034,"Engineer, automotive",grocery_pos,80.65,0,52
M,Aledo,TX,76008,Optometrist,home,78.09,0,42
F,Barneveld,NY,13304,IT trainer,entertainment,45.78,0,32
F,Santa Monica,CA,90403,"Civil engineer, contracting",misc_net,2.79,0,65
F,Hurricane,WV,25526,Sub,entertainment,128.96,0,46
F,Ruidoso,NM,88355,Licensed conveyancer,kids_pets,9.7,0,26
F,Wheaton,MO,64874,Production manager,entertainment,24.75,0,41
F,Mound City,MO,64470,Architect,travel,5.88,0,73
M,West Bethel,ME,4286,Chief Operating Officer,grocery_pos,140.12,0,75
M,Moulton,IA,52572,Probation officer,entertainment,22.48,0,65
M,Alder,MT,59710,Chief of Staff,entertainment,70.86,0,37
F,Hudson,KS,67545,Probation officer,grocery_pos,137.58,0,58
F,Kansas City,MO,64114,Counsellor,grocery_net,63.48,0,39
M,Oak Hill,NY,12460,Glass blower/designer,misc_pos,33.3,0,55
F,Sebring,FL,33872,Environmental consultant,food_dining,73.88,0,40
F,Barneveld,NY,13304,IT trainer,personal_care,49.72,0,32
F,Munith,MI,49259,Geophysicist/field seismologist,misc_pos,29.89,0,38
M,Williamsburg,MO,63388,Glass blower/designer,entertainment,76.94,0,56
M,Moab,UT,84532,Location manager,food_dining,1.65,0,37
M,Fulton,OH,43321,Facilities manager,health_fitness,15.36,0,21
F,Reynolds,ND,58275,Visual merchandiser,gas_transport,60.58,0,32
F,Phil Campbell,AL,35581,"Engineer, aeronautical",shopping_net,7.05,0,74
F,Vero Beach,FL,32960,"Librarian, public",travel,86.03,0,40
F,Eureka,IL,61530,Archivist,food_dining,32.73,0,81
M,Grenada,CA,96038,Systems analyst,grocery_pos,112.82,0,81
F,Ronceverte,WV,24970,Statistician,kids_pets,212.68,0,35
F,Comfort,WV,25049,Fine artist,grocery_pos,172.33,0,67
F,Altona,NY,12910,"Surveyor, land/geomatics",shopping_pos,8.64,0,73
F,Humboldt,AZ,86329,"Civil engineer, contracting",grocery_pos,132.55,0,71
M,Mount Saint Joseph,OH,45051,Exhibition designer,health_fitness,76.54,0,52
M,Powell,TN,37849,"Teacher, special educational needs",travel,3.47,0,57
M,Amorita,OK,73719,Barrister's clerk,shopping_net,44.99,0,68
F,Arcadia,SC,29320,Animal technologist,food_dining,3.98,0,37
F,Pembroke Township,IL,60958,"Psychotherapist, child",misc_pos,47.03,0,22
F,Garrattsville,NY,13342,Naval architect,shopping_pos,1.68,0,81
M,Collettsville,NC,28611,Soil scientist,health_fitness,78.46,0,38
F,Edisto Island,SC,29438,"Sales professional, IT",personal_care,8.24,0,29
M,Cedar,MI,49621,"Social research officer, government",misc_pos,6.41,0,51
F,Redford,MO,63665,Investment analyst,kids_pets,83.56,0,52
F,Waynesfield,OH,45896,Building control surveyor,health_fitness,31.05,0,63
F,Kilgore,TX,75662,Multimedia programmer,grocery_pos,200.29,0,43
M,Mount Perry,OH,43760,Barrister's clerk,health_fitness,158.07,0,73
M,Big Creek,KY,40914,"Psychologist, forensic",food_dining,58.66,0,42
F,Armagh,PA,15920,Early years teacher,food_dining,68.51,0,54
M,Highland,IN,46322,Community arts worker,grocery_net,97.68,0,44
F,Louisville,KY,40209,"Education officer, museum",kids_pets,73.42,0,65
M,Mesa,ID,83643,Cartographer,home,13.04,0,61
F,East Canaan,CT,6024,Comptroller,entertainment,57.8,0,39
F,Bristol,PA,19007,"Administrator, charities/voluntary organisations",personal_care,91.76,0,41
F,Harwood,MD,20776,Quantity surveyor,entertainment,34.5,0,93
F,Notrees,TX,79759,Cytogeneticist,food_dining,16.15,0,57
F,Alpharetta,GA,30009,Prison officer,gas_transport,91.08,0,29
M,Whittemore,IA,50598,Optometrist,health_fitness,11.48,0,58
M,Kenner,LA,70062,"Engineer, petroleum",gas_transport,71.76,0,85
M,North Las Vegas,NV,89084,Catering manager,shopping_pos,78.5,0,66
F,Cascade Locks,OR,97014,Barrister,personal_care,28.91,0,90
F,Tulsa,OK,74131,"Teacher, special educational needs",entertainment,244.49,0,55
F,Avoca,IA,51521,Engineering geologist,entertainment,13.72,0,55
F,Garrattsville,NY,13342,Naval architect,gas_transport,41.31,0,81
F,Bradley,SC,29819,Research scientist (physical sciences),grocery_pos,104.06,0,42
M,Cadiz,KY,42211,Commissioning editor,kids_pets,12.75,0,65
M,Thornville,OH,43076,Audiological scientist,kids_pets,56.72,0,43
M,Coffeeville,MS,38922,Financial trader,kids_pets,20.93,0,42
M,Alexandria,VA,22311,"Scientist, biomedical",grocery_net,35.78,0,35
F,Kilgore,TX,75662,Multimedia programmer,kids_pets,17.94,0,43
F,Heart Butte,MT,59448,Water engineer,home,43.01,0,54
F,Holcomb,KS,67851,Arboriculturist,shopping_pos,68.3,0,33
F,Houston,TX,77007,"Copywriter, advertising",health_fitness,30.09,0,42
F,Ash Flat,AR,72513,Hydrologist,grocery_net,61.01,0,100
F,Burrton,KS,67020,Gaffer,misc_net,142.91,0,29
M,Oaks,PA,19456,Oceanographer,personal_care,65.25,0,39
F,West Henrietta,NY,14586,"Teacher, primary school",misc_net,1.63,0,58
F,O Brien,TX,79539,Warden/ranger,shopping_pos,505.0,0,43
M,Monmouth Beach,NJ,7750,Health promotion specialist,grocery_pos,38.02,0,48
M,Kirk,CO,80824,Network engineer,home,30.87,0,71
F,Camden,NY,13316,Building control surveyor,shopping_net,4.31,0,67
M,Dieterich,IL,62424,"Psychologist, clinical",personal_care,34.84,0,64
F,Cressona,PA,17929,Ecologist,misc_net,3.97,0,60
F,Harwood,MD,20776,Quantity surveyor,misc_pos,1.02,0,93
M,Halma,MN,56729,"Embryologist, clinical",personal_care,96.0,0,84
M,Fiddletown,CA,95629,Immigration officer,misc_pos,31.85,0,39
M,Great Mills,MD,20634,Art therapist,misc_net,251.82,0,53
F,Wheaton,MO,64874,Production manager,home,82.88,0,41
M,Ozawkie,KS,66070,Theatre director,kids_pets,43.29,0,78
F,Thrall,TX,76578,Press sub,home,19.78,0,50
M,Montgomery,AL,36111,"Chemist, analytical",misc_pos,25.01,0,32
F,West Henrietta,NY,14586,"Teacher, primary school",grocery_net,95.57,0,58
F,Cottekill,NY,12419,Comptroller,home,135.56,0,36
M,Norman Park,GA,31771,Rural practice surveyor,food_dining,8.73,0,23
M,Cuyahoga Falls,OH,44223,Equities trader,grocery_pos,93.41,0,60
M,Atlantic,VA,23303,"Geologist, engineering",grocery_pos,110.98,0,40
M,Doe Hill,VA,24433,Dance movement psychotherapist,grocery_pos,95.07,0,40
F,Centerview,MO,64019,Electronics engineer,entertainment,45.56,0,37
M,High Rolls Mountain Park,NM,88325,Naval architect,kids_pets,3.1,0,59
F,Mount Clemens,MI,48043,"Psychologist, sport and exercise",shopping_pos,2.27,0,99
F,Armagh,PA,15920,Early years teacher,food_dining,100.31,0,54
F,Washington,DC,20036,Prison officer,shopping_net,24.79,0,40
F,Phoenix,AZ,85020,Contractor,misc_net,227.02,0,45
F,Dexter,KS,67038,"Buyer, industrial",food_dining,25.24,0,68
F,New Goshen,IN,47863,"Engineer, mining",grocery_net,35.58,0,66
M,Waukesha,WI,53186,"Therapist, occupational",home,58.38,0,80
M,Acworth,NH,3601,Naval architect,grocery_net,51.68,0,38
F,Clarksville,MO,63336,Exercise physiologist,gas_transport,71.99,0,97
M,Powell,TN,37849,"Teacher, special educational needs",grocery_pos,107.24,0,57
F,Albuquerque,NM,87109,Civil Service administrator,health_fitness,7.8,0,50
M,Oklahoma City,OK,73134,Advertising copywriter,health_fitness,2.59,0,60
F,Shedd,OR,97377,Radio broadcast assistant,personal_care,11.83,0,31
M,Wilmette,IL,60091,Trade mark attorney,grocery_pos,53.33,0,40
M,Turner,MT,59542,Further education lecturer,personal_care,78.76,0,62
M,Freedom,WY,83120,"Education officer, museum",personal_care,37.92,0,59
F,Surrency,GA,31563,"Engineer, technical sales",gas_transport,97.13,0,100
M,Springfield,VA,22151,Production engineer,shopping_pos,8.72,0,76
F,May,TX,76857,Corporate investment banker,food_dining,76.48,0,61
M,Parkers Lake,KY,42634,"Designer, industrial/product",gas_transport,58.14,0,58
F,Indianapolis,IN,46254,Firefighter,kids_pets,116.75,0,51
F,Burlington,WA,98233,Public house manager,kids_pets,143.86,0,52
M,Collettsville,NC,28611,Soil scientist,entertainment,74.57,0,38
F,West Finley,PA,15377,Theme park manager,personal_care,65.98,0,31
M,Port Ewen,NY,12466,Heritage manager,misc_pos,13.97,0,60
F,Centerview,MO,64019,Electronics engineer,shopping_pos,5.03,0,37
M,Irwinton,GA,31042,Film/video editor,misc_pos,37.65,0,51
M,Espanola,NM,87533,Historic buildings inspector/conservation officer,grocery_net,51.31,0,54
F,Fordoche,LA,70732,Community education officer,shopping_net,3.11,0,75
F,Hedley,TX,79237,Early years teacher,gas_transport,51.51,0,50
F,Duncan,MS,38740,Trading standards officer,grocery_pos,126.33,0,71
F,Deane,KY,41812,"Conservation officer, historic buildings",grocery_pos,49.67,0,29
M,Saint Petersburg,FL,33710,"Engineer, land",gas_transport,68.8,0,37
M,Howells,NE,68641,Research scientist (maths),misc_net,26.06,0,98
M,Winfield,WV,25213,Exhibition designer,health_fitness,49.33,0,46
M,Kissee Mills,MO,65680,"Engineer, agricultural",shopping_pos,141.16,0,46
F,Cleveland,TX,77327,Building surveyor,gas_transport,50.66,0,31
M,Big Creek,KY,40914,"Psychologist, forensic",shopping_net,76.46,0,42
M,Kenner,LA,70062,"Engineer, petroleum",shopping_pos,1.98,0,85
F,Thompson,UT,84540,"Surveyor, minerals",kids_pets,29.65,0,39
M,Utica,KS,67584,Product/process development scientist,shopping_net,7.15,0,64
F,West Palm Beach,FL,33417,Historic buildings inspector/conservation officer,home,45.85,0,66
F,Philadelphia,PA,19154,Commercial horticulturist,personal_care,114.47,0,54
M,Indian Wells,CA,92210,Learning mentor,grocery_pos,136.91,0,71
F,Amanda,OH,43102,Farm manager,misc_pos,4.82,0,34
M,Palermo,ND,58769,Administrator,grocery_pos,91.08,0,43
F,Grimesland,NC,27837,Manufacturing systems engineer,kids_pets,37.48,0,33
F,New York City,NY,10039,Herbalist,misc_pos,191.16,0,45
M,Haw River,NC,27258,Paramedic,misc_pos,5.56,0,42
M,Bowdoin,ME,4287,"Engineer, electronics",food_dining,81.91,0,29
F,Kirby,OH,43330,Private music teacher,shopping_pos,7.55,0,69
M,Big Creek,KY,40914,"Psychologist, forensic",travel,521.14,0,42
F,Arcadia,SC,29320,Animal technologist,gas_transport,42.3,0,37
M,Smackover,AR,71762,Financial adviser,gas_transport,70.41,0,40
M,Ozawkie,KS,66070,Theatre director,home,14.89,0,78
F,Cuthbert,GA,39840,Fitness centre manager,kids_pets,149.33,0,79
M,San Antonio,TX,78248,Exhibition designer,grocery_pos,51.99,0,51
F,Wilton,ND,58579,"Designer, ceramics/pottery",misc_pos,15.7,0,78
M,Palmyra,NY,14522,Exhibition designer,health_fitness,55.82,0,99
F,Blooming Grove,TX,76626,Financial adviser,kids_pets,34.77,0,48
M,Princeton,IA,52768,Agricultural consultant,personal_care,21.18,0,69
F,Bay Minette,AL,36507,Science writer,health_fitness,102.43,0,97
M,Norwalk,CA,90650,Firefighter,health_fitness,14.15,0,53
F,Lanark Village,FL,32323,Television production assistant,shopping_pos,8.44,0,36
F,Rock Springs,WY,82901,Music therapist,kids_pets,34.54,0,42
F,Comfort,WV,25049,Fine artist,personal_care,8.14,0,67
M,Moriarty,NM,87035,"Therapist, art",personal_care,2.12,0,38
F,Houston,TX,77007,"Copywriter, advertising",personal_care,49.27,0,42
F,Baton Rouge,LA,70808,"Designer, furniture",personal_care,27.95,0,49
F,Westfir,OR,97492,Forensic psychologist,shopping_net,4.35,0,65
F,Altair,TX,77412,"Editor, film/video",kids_pets,71.41,0,43
F,Corona,CA,92882,Wellsite geologist,home,14.47,0,60
F,Tulsa,OK,74131,"Teacher, special educational needs",kids_pets,77.92,0,55
M,Reno,NV,89512,Immunologist,home,68.47,0,29
F,Esbon,KS,66941,Tourism officer,home,40.48,0,39
F,Kingsford Heights,IN,46346,"Psychologist, forensic",food_dining,1.88,0,28
F,Mendon,UT,84325,"Scientist, audiological",shopping_net,2.93,0,63
F,Meredith,CO,81642,Public relations account executive,food_dining,67.04,0,87
M,Mallie,KY,41836,Facilities manager,shopping_pos,4.53,0,100
M,Hewitt,WI,54441,Arts development officer,grocery_pos,103.27,0,35
M,Oakland,CA,94619,Barista,shopping_pos,9.57,0,52
M,Shippingport,PA,15077,Secretary/administrator,misc_pos,32.52,0,48
M,Burbank,OK,74633,Sub,grocery_pos,130.99,0,85
M,Roseland,NE,68973,"Nurse, mental health",home,17.06,0,78
F,North Prairie,WI,53153,Applications developer,food_dining,81.17,0,84
F,Kingsford Heights,IN,46346,"Psychologist, forensic",grocery_pos,50.96,0,28
F,Elberta,MI,49628,"Exhibitions officer, museum/gallery",gas_transport,73.91,0,31
F,Houston,TX,77007,"Copywriter, advertising",home,41.26,0,42
M,Oakland,CA,94619,Barista,shopping_pos,8.74,0,52
F,Surrency,GA,31563,"Engineer, technical sales",kids_pets,51.91,0,100
F,Bay Minette,AL,36507,Science writer,entertainment,67.33,0,97
M,Varnell,GA,30756,Pensions consultant,entertainment,23.98,0,82
M,Meadville,MO,64659,Tourist information centre manager,health_fitness,75.82,0,52
F,Kirtland Afb,NM,87117,"Surveyor, land/geomatics",personal_care,58.32,0,48
F,River,KY,41254,Quarry manager,health_fitness,21.04,0,95
M,Fenelton,PA,16034,Communications engineer,grocery_pos,95.96,0,50
F,Whaleyville,MD,21872,Regulatory affairs officer,shopping_net,7.48,0,41
F,Brandon,VT,5733,"Scientist, marine",personal_care,83.89,0,51
F,Barneveld,NY,13304,IT trainer,gas_transport,72.04,0,32
M,San Antonio,TX,78214,Land,misc_pos,1.6,0,31
M,Shrewsbury,MA,1545,English as a second language teacher,home,159.55,0,51
